Material;Texto breve de material;Centro;Depósito;UM básica;Nome 1;Utilização livre;Trânsito e TE;Em ctrl.qualidade;Bloqueado;Estoque em trânsito;Estoque do bloqueio avaliado na EM;Tipo de material;Grupo de mercadorias;Descrição do depósito;Marc.p/elim.nív.dep.;Estq.não disponível;Devoluções;Vasilhame vinc.;Em transfer.(centro)
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMTT;BMTT;UN;ELLCA / NITEROI-RJ;215;0;0;0;0;0;ZMBT;FMCF0100;ELLCA;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMUI;BMUI;UN;ENGELMIG - SOC SOT / ARARUAMA;1.000;0;0;0;0;0;ZMBT;FMCF0100;DEP.ARARUAMA;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMUJ;BMUJ;UN;ELLCA - SOC / NITERÓI;236;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOC/NITERÓI;;0;0;0;0
781306;"''ALAVANCA,ACO,CILINDRICA,PONTA RETA-;;;;;";BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;0;3;0;0;ZMBT;FEME0100;DEP.REG. MT/BT;;0;0;0;0
781306;"''ALAVANCA,ACO,CILINDRICA,PONTA RETA-;;;;;";BMTM;BMTM;UN;PTF ENEL / ANGRA;3;0;0;0;0;0;ZMBT;FEME0100;DEP PTF ENEL/AN;;0;0;0;0
781306;"''ALAVANCA,ACO,CILINDRICA,PONTA RETA-;;;;;";BMTN;BMTN;UN;PTF ENEL / SÃO GONÇALO;11;0;0;0;0;0;ZMBT;FEME0100;DEP. PTF ENEL;;0;0;0;0
781306;"''ALAVANCA,ACO,CILINDRICA,PONTA RETA-;;;;;";BMTS;BMTS;UN;PTF ENEL / MACAÉ;10;0;0;0;0;0;ZMBT;FEME0100;DEP PTF ENEL/MAC;;0;0;0;0
781306;"''ALAVANCA,ACO,CILINDRICA,PONTA RETA-;;;;;";BMUF;BMUF;UN;PTF ENEL / NITEROI / EMER, MAN;1;0;0;0;0;0;ZMBT;FEME0100;DEP.NITEROI-RJ;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;2;0;0;19;0;0;ZMBT;FZAU1000;DEP.REG. MT/BT;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMBV;BMBV;UN;PTF ENEL / PADUA-RJ;16;0;0;0;0;0;ZMBT;FZAU1000;DEP. PTF ENEL;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMBY;;UN;PTF ENEL / ITAPERUNA-RJ;0;5;0;0;5;0;ZMBT;FZAU1000;;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMTM;BMTM;UN;PTF ENEL / ANGRA;17;0;0;0;0;0;ZMBT;FZAU1000;DEP PTF ENEL/AN;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMTS;BMTS;UN;PTF ENEL / MACAÉ;1;0;0;0;0;0;ZMBT;FZAU1000;DEP PTF ENEL/MAC;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMUB;BMUB;UN;PTF ENEL / CAMPOS / MANUT;22;0;0;0;0;0;ZMBT;FZAU1000;DEP. PTF ENEL;;0;0;0;0
781309;"''CAIXA, FERRAMENTAS ELETRICISTA, TIP;;;;;";BMUG;BMUG;UN;PTF ENEL / ITABORAI / EMER, MA;14;0;0;0;0;0;ZMBT;FZAU1000;DEP.ITABORAI-RJ;;0;0;0;0
800215;''ELO-OLHAL, 90°, AÇO-CARBONO, GALVANIZADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;28;0;0;0;0;0;ZAT;FEEM0701;DEP. PTF ENEL;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;1.450;0;0;1.059;0;0;ZMBT;FZDP0700;DEP.REG. MT/BT;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BM76;BM76;UN;HV MAGÉ / MAGÉ-RJ;14;0;0;0;0;0;ZMBT;FZDP0700;DEP. AT 2 AMPLA;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMBV;BMBV;UN;PTF ENEL / PADUA-RJ;96;0;0;0;0;0;ZMBT;FZDP0700;DEP. PTF ENEL;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMBY;BMBY;UN;PTF ENEL / ITAPERUNA-RJ;73;0;0;0;0;0;ZMBT;FZDP0700;DEP. PTF ENEL;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTJ;;UN;PTF ENEL / RESENDE;0;8;0;0;8;0;ZMBT;FZDP0700;;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTJ;BMTJ;UN;PTF ENEL / RESENDE;4;0;0;0;0;0;ZMBT;FZDP0700;PTF ENEL/RESENDE;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTN;BMTN;UN;PTF ENEL / SÃO GONÇALO;60;0;0;0;0;0;ZMBT;FZDP0700;DEP. PTF ENEL;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTS;BMTS;UN;PTF ENEL / MACAÉ;25;0;0;0;0;0;ZMBT;FZDP0700;DEP PTF ENEL/MAC;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTW;BMTW;UN;PSE / NITEROI;50;0;0;0;0;0;ZMBT;FZDP0700;DEP.PSE / NITERO;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMTX;BMTX;UN;PTF ENEL / CAMPOS;30;0;0;0;0;0;ZMBT;FZDP0700;DEP PTF ENEL/CAM;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMUE;BMUE;UN;PTF ENEL / MARICA / EMERG E MA;4;0;0;0;0;0;ZMBT;FZDP0700;DEP.MARICA-RJ;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMUF;BMUF;UN;PTF ENEL / NITEROI / EMER, MAN;81;0;0;0;0;0;ZMBT;FZDP0700;DEP.NITEROI-RJ;;0;0;0;0
800218;''LUVA DE VAQUETA TAM. G,270x150MM;BMUG;BMUG;UN;PTF ENEL / ITABORAI / EMER, MA;140;0;0;0;0;0;ZMBT;FZDP0700;DEP.ITABORAI-RJ;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;1.514;0;0;0;0;0;ZMBT;FZDP0700;DEP.REG. MT/BT;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMBV;;UN;PTF ENEL / PADUA-RJ;0;4;0;0;4;0;ZMBT;FZDP0700;;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMBV;BMBV;UN;PTF ENEL / PADUA-RJ;50;0;0;0;0;0;ZMBT;FZDP0700;DEP. PTF ENEL;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMBY;BMBY;UN;PTF ENEL / ITAPERUNA-RJ;5;0;0;0;0;0;ZMBT;FZDP0700;DEP. PTF ENEL;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMTJ;BMTJ;UN;PTF ENEL / RESENDE;4;0;0;0;0;0;ZMBT;FZDP0700;PTF ENEL/RESENDE;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMTM;BMTM;UN;PTF ENEL / ANGRA;91;0;0;0;0;0;ZMBT;FZDP0700;DEP PTF ENEL/AN;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMTX;BMTX;UN;PTF ENEL / CAMPOS;20;0;0;0;0;0;ZMBT;FZDP0700;DEP PTF ENEL/CAM;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMUE;BMUE;UN;PTF ENEL / MARICA / EMERG E MA;4;0;0;0;0;0;ZMBT;FZDP0700;DEP.MARICA-RJ;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMUF;BMUF;UN;PTF ENEL / NITEROI / EMER, MAN;23;0;0;0;0;0;ZMBT;FZDP0700;DEP.NITEROI-RJ;;0;0;0;0
800219;''LUVA DE VAQUETA TAM. M,225x130MM;BMUG;BMUG;UN;PTF ENEL / ITABORAI / EMER, MA;80;0;0;0;0;0;ZMBT;FZDP0700;DEP.ITABORAI-RJ;;0;0;0;0
800246;''EMENDA RETA,CB MT,AL 35MM-PM2031R2;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;2;0;0;0;0;0;ZMBT;FCMS0400;ENGELMIG / RESEN;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BM01;BM11;M;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;210;70;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMAS;BMAS;M;PROGEN / MACAÉ-RJ;286;0;0;0;0;0;ZMBT;FEEM1400;DEP. PROGEN;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMAU;BMAU;M;ENGELMIG / CAMPOS-RJ;20;0;0;0;0;0;ZMBT;FEEM1400;DEP. ENGELMIG;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMBR;BMBR;M;ELLCA / SÃO GONÇALO-RJ;18;0;0;0;0;0;ZMBT;FEEM1400;DEP. ELLCA;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMBV;BMBV;M;PTF ENEL / PADUA-RJ;171,5;0;0;0;0;0;ZMBT;FEEM1400;DEP. PTF ENEL;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTB;BMTB;M;INDICA / CANTAGALO-RJ;35;0;5;0;0;0;ZMBT;FEEM1400;DEP. INDICA;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTC;BMTC;M;INDICA / PADUA-RJ;0,09;0;0;0;0;0;ZMBT;FEEM1400;DEP. INDICA;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTG;BMTG;M;ENGELMIG / RESENDE;21;0;0;0;0;0;ZMBT;FEEM1400;ENGELMIG / RESEN;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTK;BMTK;M;PROGEN / TERESOPOLIS;197;0;0;0;0;0;ZMBT;FEEM1400;PROGEN / TERESOP;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTM;BMTM;M;PTF ENEL / ANGRA;60;0;0;0;0;0;ZMBT;FEEM1400;DEP PTF ENEL/AN;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTO;BMTO;M;PROGEN / PETROPOLIS;210,5;0;0;0;0;0;ZMBT;FEEM1400;PROGEN / PETROPO;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTS;BMTS;M;PTF ENEL / MACAÉ;60;0;0;0;0;0;ZMBT;FEEM1400;DEP PTF ENEL/MAC;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMTW;BMTW;M;PSE / NITEROI;28;0;0;0;0;0;ZMBT;FEEM1400;DEP.PSE / NITERO;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMUB;BMUB;M;PTF ENEL / CAMPOS / MANUT;100;0;0;0;0;0;ZMBT;FEEM1400;DEP. PTF ENEL;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMUD;BMUD;M;DEP. COMPEL;69;0;0;0;0;0;ZMBT;FEEM1400;DEP. COMPEL;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMUK;BMUK;M;PSE - SOT / NITERÓI;114;0;0;0;0;0;ZMBT;FEEM1400;DEP.SOT/NITERÓI;;0;0;0;0
800250;''FITA AMARRACAO ACO INOX NAT 12,7MM X 20M;BMUM;BMUM;M;ELLCA - SOT / MAGÉ;45;0;0;0;0;0;ZMBT;FEEM1400;DEP.MAGÉ;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;47;0;0;0;0;0;ZMBT;FEFU0200;DEP.REG. MT/BT;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;39;0;0;0;0;0;ZMBT;FEFU0200;DEP. PROGEN;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;26;0;0;0;0;0;ZMBT;FEFU0200;DEP. ENGELMIG;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;22;0;0;0;0;0;ZMBT;FEFU0200;DEP. PTF ENEL;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;25;0;0;0;0;0;ZMBT;FEFU0200;DEP. PTF ENEL;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;12;0;0;0;0;0;ZMBT;FEFU0200;DEP. INDICA;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;1;0;0;0;0;0;ZMBT;FEFU0200;DEP. INDICA;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;43;0;0;0;0;0;ZMBT;FEFU0200;ENGELMIG / RESEN;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;70;0;0;0;0;0;ZMBT;FEFU0200;PROGEN / TERESOP;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMBT;FEFU0200;DEP PTF ENEL/AN;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;46;0;0;0;0;0;ZMBT;FEFU0200;PROGEN / PETROPO;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;30;0;0;0;0;0;ZMBT;FEFU0200;DEP PTF ENEL/MAC;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;50;0;0;0;0;0;ZMBT;FEFU0200;ELGEMIG / MARICÁ;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;89;0;0;0;0;0;ZMBT;FEFU0200;DEP. PTF ENEL;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMUD;BMUD;PEÇ;DEP. COMPEL;33;0;0;0;0;0;ZMBT;FEFU0200;DEP. COMPEL;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;38;0;0;0;0;0;ZMBT;FEFU0200;DEP.CABO FRIO;;0;0;0;0
800258;''LAMINA DESLIG,TIPO C,17.5KV,300A,D19806;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;110;0;0;0;0;0;ZMBT;FEFU0200;DEP.SOT/NITERÓI;;0;0;0;0
800264;''CAIXA,PASS,CONC,1000X1100X1100MM,D31702;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;0;5;0;0;ZMBT;FECE0901;DEP.REG. MT/BT;;0;0;0;0
800268;''PT CONC. DT 7MX150DAN,PM0055 I23 ,SUCATA;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;1;0;0;0;0;0;ZMAT;FCCC1100;DEP. ENGELMIG;;0;0;0;0
800291;''ESPUMA EXPANSIVA PU 500ML;BM76;BM76;UN;HV MAGÉ / MAGÉ-RJ;10;0;0;0;0;0;ZMBT;FCCC0400;DEP. AT 2 AMPLA;;0;0;0;0
800291;''ESPUMA EXPANSIVA PU 500ML;BMTM;BMTM;UN;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMBT;FCCC0400;DEP PTF ENEL/AN;;0;0;0;0
800291;''ESPUMA EXPANSIVA PU 500ML;BMTN;BMTN;UN;PTF ENEL / SÃO GONÇALO;7;0;0;0;0;0;ZMBT;FCCC0400;DEP. PTF ENEL;;0;0;0;0
800291;''ESPUMA EXPANSIVA PU 500ML;BMTS;BMTS;UN;PTF ENEL / MACAÉ;36;0;0;0;0;0;ZMBT;FCCC0400;DEP PTF ENEL/MAC;;0;0;0;0
800291;''ESPUMA EXPANSIVA PU 500ML;BMTW;BMTW;UN;PSE / NITEROI;5;0;0;0;0;0;ZMBT;FCCC0400;DEP.PSE / NITERO;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;134;0;0;0;0;0;ZMBT;FCMS0800;DEP. PROGEN;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;216;0;0;0;0;0;ZMBT;FCMS0800;DEP. ENGELMIG;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;120;0;0;0;0;0;ZMBT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;2;0;0;0;0;0;ZMBT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;1.206,20;0;0;0;0;0;ZMBT;FCMS0800;DEP. INDICA;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;515;0;0;0;0;0;ZMBT;FCMS0800;DEP. INDICA;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTF;BMTF;PEÇ;ELLCA / ANGRA;55;0;0;0;0;0;ZMBT;FCMS0800;ELLCA / ANGRA;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;273;0;0;0;0;0;ZMBT;FCMS0800;ENGELMIG / RESEN;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;420;0;0;0;0;0;ZMBT;FCMS0800;PROGEN / TERESOP;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;200;0;0;0;0;0;ZMBT;FCMS0800;DEP PTF ENEL/MAC;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMTX;BMTX;PEÇ;PTF ENEL / CAMPOS;10;0;0;0;0;0;ZMBT;FCMS0800;DEP PTF ENEL/CAM;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;13;0;0;0;0;0;ZMBT;FCMS0800;ELGEMIG / MARICÁ;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;71;0;0;0;0;0;ZMBT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUD;BMUD;PEÇ;DEP. COMPEL;192;0;0;0;0;0;ZMBT;FCMS0800;DEP. COMPEL;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;5;0;0;0;0;0;ZMBT;FCMS0800;DEP.MARICA-RJ;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;18;0;0;0;0;0;ZMBT;FCMS0800;DEP.NITEROI-RJ;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;5;0;0;0;0;0;ZMBT;FCMS0800;DEP.ITABORAI-RJ;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;230;0;0;0;0;0;ZMBT;FCMS0800;DEP.CABO FRIO;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;25;0;0;0;0;0;ZMBT;FCMS0800;DEP.ARARUAMA;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;224;0;0;0;0;0;ZMBT;FCMS0800;DEP.SOT/NITERÓI;;0;0;0;0
820088;''CRUZETA MAD INSERVIVEL-NO ESTADO;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;34;0;0;0;0;0;ZMBT;FCMS0800;DEP.MAGÉ;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMAS;BMAS;KG;PROGEN / MACAÉ-RJ;179;0;0;0;0;0;ZMAT;FCMS0800;DEP. PROGEN;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMAT;BMAT;KG;ENGELMIG / ITAPERUNA-RJ;0,2;0;0;0;0;0;ZMAT;FCMS0800;DEP. ENGELMIG;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMAU;BMAU;KG;ENGELMIG / CAMPOS-RJ;92;0;0;0;0;0;ZMAT;FCMS0800;DEP. ENGELMIG;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMBV;BMBV;KG;PTF ENEL / PADUA-RJ;491,98;0;0;0;0;0;ZMAT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMBY;BMBY;KG;PTF ENEL / ITAPERUNA-RJ;21,4;0;0;0;0;0;ZMAT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTB;BMTB;KG;INDICA / CANTAGALO-RJ;148;0;0;0;0;0;ZMAT;FCMS0800;DEP. INDICA;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTC;BMTC;KG;INDICA / PADUA-RJ;5;0;0;0;0;0;ZMAT;FCMS0800;DEP. INDICA;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTF;BMTF;KG;ELLCA / ANGRA;119,4;0;0;0;0;0;ZMAT;FCMS0800;ELLCA / ANGRA;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTK;BMTK;KG;PROGEN / TERESOPOLIS;127;0;0;0;0;0;ZMAT;FCMS0800;PROGEN / TERESOP;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTO;BMTO;KG;PROGEN / PETROPOLIS;6;0;0;0;0;0;ZMAT;FCMS0800;PROGEN / PETROPO;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTS;BMTS;KG;PTF ENEL / MACAÉ;10;0;0;0;0;0;ZMAT;FCMS0800;DEP PTF ENEL/MAC;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMTW;BMTW;KG;PSE / NITEROI;3;0;0;0;0;0;ZMAT;FCMS0800;DEP.PSE / NITERO;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMUA;BMUA;KG;ELGEMIG / MARICÁ;12;0;0;0;0;0;ZMAT;FCMS0800;ELGEMIG / MARICÁ;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMUB;BMUB;KG;PTF ENEL / CAMPOS / MANUT;37,12;0;0;0;0;0;ZMAT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMUD;BMUD;KG;DEP. COMPEL;90;0;0;0;0;0;ZMAT;FCMS0800;DEP. COMPEL;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMUH;BMUH;KG;ENGELMIG - SOC SOT / CABO FRIO;36;0;0;0;0;0;ZMAT;FCMS0800;DEP.CABO FRIO;;0;0;0;0
820091;''CHAVE C-CIRCUITO DIV TIPOS-SUCATA;BMUK;BMUK;KG;PSE - SOT / NITERÓI;6;0;0;0;0;0;ZMAT;FCMS0800;DEP.SOT/NITERÓI;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BM75;BM75;KG;HV SETE PONTES/ SÃO GONÇALO-RJ;1.000;0;0;0;0;0;ZMAT;FCMS0800;DEP. AT 1 AMPLA;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BMAS;BMAS;KG;PROGEN / MACAÉ-RJ;282;0;0;0;0;0;ZMAT;FCMS0800;DEP. PROGEN;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BMAT;BMAT;KG;ENGELMIG / ITAPERUNA-RJ;3;0;0;0;0;0;ZMAT;FCMS0800;DEP. ENGELMIG;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BMAU;BMAU;KG;ENGELMIG / CAMPOS-RJ;2.912;0;0;0;0;0;ZMAT;FCMS0800;DEP. ENGELMIG;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BMBV;BMBV;KG;PTF ENEL / PADUA-RJ;605,78;0;0;0;0;0;ZMAT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
820093;''ISOLADOR, DIV.TIPO INSERVIVEL-SUCATA;BMBY;BMBY;KG;PTF ENEL / ITAPERUNA-RJ;1,2;0;0;0;0;0;ZMAT;FCMS0800;DEP. PTF ENEL;;0;0;0;0
